Item ID,Name,Description,Image,Category,Vendor,Purchase Cost,Sale Price,Location,Stock,Minimum Inventory,¿Discontinued?,UOM
MTTO-1100,COPLE GALVANIZADO 11/4,USO PARA DUCTOS Y TUBERIAS,Items_Images/MTTO-1100.Image.135658.jpg,CAT007,,,,e3c7b211,8,1,FALSE,PIEZAS
MTTO-1101,"COPLE GALVANIZADO 1/2""",USO PARA DUCTOS Y TUBERIAS,Items_Images/MTTO-1101.Image.135816.jpg,CAT007,,,,e3c7b211,18,1,FALSE,PIEZAS
MTTO-1102,FUENTES PARA LAMPARAS 36W,FUENTE PARA LAMPARA LED,Items_Images/MTTO-1102.Image.234847.png,CAT006,,,,LOC0056,3,1,FALSE,PIEZAS
MTTO-1103,"LAMINA EMPAQUE GARLOCK 700L DE 0.8X1520X1520MM (1/32"")",EMPAQUE PARA JUNTAS,Items_Images/MTTO-1103.Image.133718.png,CAT008,e0a455a9,"$11,977.00",,7066317f,1,1,FALSE,PIEZAS
MTTO-1104,"PTR CUADRADO DE 2½"" CAL.11 X 6MTS",USO GENERAL DE HERRERIA,Items_Images/MTTO-1104.Image.164103.png,e4249c50,3900dab9,,,7066317f,0,1,FALSE,PIEZAS
MTTO-1105,CERA LIQUIDA,USO GENERAL,Items_Images/MTTO-1105.Image.221919.jpg,CAT002,,,,LOC0107,1,1,FALSE,PIEZAS
MTTO-1106,AERO COMEX ORO,AERO ORO,Items_Images/MTTO-1106.Image.142630.png,CAT002,,,,26813a72,0,1,FALSE,PIEZAS
MTTO-1107,AERO COMEX GRIS ACERO,AERO GRIS,Items_Images/MTTO-1107.Image.142547.png,CAT002,,,,26813a72,0,1,FALSE,PIEZAS
MTTO-1108,AEROSOL TRUPER NEGRO MATE,PARA APLICAR PINTURA O TINTES,Items_Images/MTTO-1108.Image.142848.png,CAT002,PROV001,,,26813a72,1,1,FALSE,PIEZAS
MTTO-1109,AEROSOL TRUPER BLANCO BRILLANTE,SIRVE PARA APLICAR PINTURA O TINTAS,Items_Images/MTTO-1109.Image.142728.png,CAT002,PROV001,,,26813a72,0,1,FALSE,PIEZAS
MTTO-1110,"JUEGO DE 2 CONECTORES NPT PARA LAVADORA A PRESIÓN DE 1/4 PULGADAS, ROSCA EXTERNA",ACCESORIOS PARA HIDROLAVADORA,Items_Images/MTTO-1110.Image.143809.png,CAT005,,$599.00,,,1,1,FALSE,KITS
MTTO-1111,"CONDULET TIPO LB DE 1/2""","CONDULET TIPO LB DE 1/2""",Items_Images/MTTO-1111.Image.164354.jpg,CAT006,,,,LOC0061,2,1,FALSE,PIEZAS
MTTO-1112,TAPON GALVANIZADO MACHO 1 1/4”,TAPON GALVANIZADO USO GENARL,Items_Images/MTTO-1112.Image.193912.jpg,CAT002,,,,e3c7b211,2,1,FALSE,PIEZAS
MTTO-1113,"NIPLE GALVANIZADO DE 1 1/4"" X 1 1/2”",NIPLE GALVANIZADO USO GENERAL,Items_Images/MTTO-1113.Image.184850.jpg,CAT002,PROV001,,,e3c7b211,4,1,FALSE,PIEZAS
MTTO-1114,PULIMENTO 30- DIAMOLD,PULIMENTO 30,Items_Images/MTTO-1114.Image.170014.jpg,CAT002,,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1115,PULIMENTO 3- DIAMOLD,PULIMENTO 3,Items_Images/MTTO-1115.Image.170233.jpg,CAT002,,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1116,PULIMENTO 15- DIAMOLD,PULIMENTO 15,Items_Images/MTTO-1116.Image.170121.jpg,CAT002,,,,3d9eb8e3,1,1,FALSE,PIEZAS
MTTO-1117,HUSILLO PARA PIGMENTADOR SOLIDO,,Items_Images/MTTO-1117.Image.142223.png,,,,,,0,1,FALSE,PIEZAS
MTTO-1118,"SELLO LIMPIADOR PARA PISTON HIDRAULICO 55-63 K27"" KASTAS",SE USA EN LOS PISTONES DE LA CALANDRA,Items_Images/MTTO-1118.Image.150554.png,CAT008,d8419d6c,,,LOC0042,6,1,FALSE,PIEZAS
MTTO-1119,"LAMPARA REFLECTOR ARTEIKE, HIGH BAY DE LED 200W",ARTEIKE 200W,Items_Images/MTTO-1119.Image.151316.jpg,CAT003,,,,LOC0012,1,1,FALSE,PIEZAS
MTTO-1120,RETEN 85108-10 VITON,RETEN DE VITON,Items_Images/MTTO-1120.Image.193216.jpg,CAT008,32918d31,,,LOC0016,8,1,FALSE,PIEZAS
MTTO-1121,RETEN 96120-12 VITON,RETEN DE VITON,Items_Images/MTTO-1121.Image.193436.jpg,CAT008,32918d31,,,LOC0016,3,1,FALSE,PIEZAS
MTTO-1122,RETEN 7795-9 VITON,RETEN DE VITON,Items_Images/MTTO-1122.Image.193522.jpg,CAT008,32918d31,,,LOC0016,10,1,FALSE,PIEZAS
MTTO-1123,SELLO MECANICO CRIN101520-16MM -SIC/SIC/V -SS316,SELLO MECANICO,Items_Images/MTTO-1123.Image.204954.jpg,CAT008,,,,LOC0017,1,1,FALSE,PIEZAS
MTTO-1124,BALERO 32211-XL,BALEROS,Items_Images/MTTO-1124.Image.141729.jpg,CAT009,e0a455a9,,,LOC0022,2,1,FALSE,PIEZAS
MTTO-1125,"RESISTENCIA CARTUCHO 340MM X 20 MM, 1.3KW, 440V",RESISTENCIA CALEFACTORA,Items_Images/MTTO-1125.Image.142221.jpg,CAT003,a5e797e4,,,LOC0033,4,1,FALSE,PIEZAS
MTTO-1126,"RESISTENCIA CARTUCHO 360MM X 20 MM, 1.5KW, 440V",RESISTENCIA CALEFACTORA,Items_Images/MTTO-1126.Image.142817.jpg,CAT003,a5e797e4,,,LOC0033,1,1,FALSE,PIEZAS
MTTO-1127,"RESISTENCIA CARTUCHO 600MM X 20MM, 2.4KW, 440V",RESISTENCIA CALEFACTORA,Items_Images/MTTO-1127.Image.142950.jpg,CAT003,a5e797e4,,,LOC0033,1,1,FALSE,PIEZAS
MTTO-1128,"RESISTENCIA CARTUCHO 235MM X 20MM, 1006W, 260V",RESISTENCIA CALEFACTORA,Items_Images/MTTO-1128.Image.150247.jpg,CAT003,a5e797e4,,,LOC0034,4,1,FALSE,PIEZAS
MTTO-1129,"RESISTENCIA CARTUCHO 195MM X 20MM, 1000, 440V",RESISTENCIA CALEFACTORA,Items_Images/MTTO-1129.Image.182437.png,CAT003,a5e797e4,,,LOC0034,4,1,FALSE,PIEZAS
MTTO-1130,"SENSOR DE PROXIMIDAD INDUCTIVO, 24VDC, AUTONICS PRCM12-2DN",SENSOR DE INDUCTIVO,Items_Images/MTTO-1130.Image.193221.png,CAT006,,,,LOC0056,3,1,FALSE,PIEZAS
MTTO-1131,POTENCIOMETRO MULTIVUELTA 10K-5% WXD3-13 L1.08,POTENCIOMETRO ROTATIVO,Items_Images/MTTO-1131.Image.193127.png,CAT006,,,,LOC0056,2,1,FALSE,PIEZAS
MTTO-1132,PERILLAS DE PRECISION H-516-6A,ESTABILIZADOR DE PRESION,Items_Images/MTTO-1132.Image.161743.png,CAT002,,,,LOC0056,2,1,FALSE,PIEZAS
MTTO-1133,LAMPARA FLUORESCENTE FL-8D 6400K 8W,LAMPARA PANEL LED,Items_Images/MTTO-1133.Image.141525.png,CAT006,,,,LOC0102,0,1,FALSE,PIEZAS
MTTO-1134,LAMPARA LED VOLTECK GU10/MR16/4W,LAMPARA LED,Items_Images/MTTO-1134.Image.214611.png,CAT006,,,,LOC0060,4,1,FALSE,PIEZAS
MTTO-1135,LAMPARA LED TECNOLITE GU10/3W/65H,LAMPARA PANEL LED,,CAT006,,,,,0,2,FALSE,PIEZAS
MTTO-1136,"ADAPTADORES DE MANGUERA HIDRAULICA RECTO, JIC ABOCINADO DE 37 NPTF, 2404-08-16",ADAPTADOR HIDRAULICO,Items_Images/MTTO-1136.Image.151155.png,CAT003,344207b0,,,LOC0083,10,1,FALSE,PIEZAS
MTTO-1137,"BASE PARA RELEVADOR IDEC, SY4S-05D, 14PINES",BASE PARA RELEVADOR 14 PINES,Items_Images/MTTO-1137.Image.202736.png,CAT006,1ce673ed,,,LOC0065,2,1,FALSE,PIEZAS
MTTO-1138,"CAPACITOR NGM, 430-516MF, 110VAC",CAPACITOR NGM,Items_Images/MTTO-1138.Image.144433.png,CAT006,,,,LOC0063,3,1,FALSE,PIEZAS
MTTO-1139,"CANDADO PHILLIPS 44.5MM-1 3/4""",CANDADO PHILIPS,Items_Images/MTTO-1139.Image.131946.jpg,CAT002,,,,LOC0010,0,1,FALSE,PIEZAS
MTTO-1140,"PORTACANDADO HERMEX, 2 1/2""",PORTA CANDADO 2 1/2”,Items_Images/MTTO-1140.Image.135309.jpg,CAT002,,,,LOC0010,1,1,FALSE,PIEZAS
MTTO-1141,"LAMPARA PANEL LED, RD SP 6500K-24W",LAMPARA PANEL LED,,CAT006,,,,,0,2,FALSE,PIEZAS
MTTO-1142,"INTERRUPTOR DE BOTON ZB2-BE102C. 240V,3A (NC)",BLOQUE DE CONTACTO,Items_Images/MTTO-1142.Image.184802.png,CAT006,1ce673ed,,,LOC0064,3,1,FALSE,PIEZAS
MTTO-1143,INTERRUPTOR DE BOTON ZB2-BE101C. 240V-3A (NO),BLOQUE DE CONTACTO,Items_Images/MTTO-1143.Image.185223.png,CAT006,1ce673ed,,,LOC0064,1,1,FALSE,PIEZAS
MTTO-1144,DADO TARRAJA REDONDA M10 X 1,TERRAZA REDONDA PARA TORNILLOS M10,Items_Images/MTTO-1144.Image.142242.jpg,CAT001,PROV001,,,LOC0004,0,1,FALSE,PIEZAS
MTTO-1145,"BASE PARA RELEVADOR OMRON, K8DS-PH1",BASE PARA RELEVADOR,Items_Images/MTTO-1145.Image.203314.png,CAT006,1ce673ed,,,LOC0065,1,1,FALSE,PIEZAS
MTTO-1146,"RELEVADOR IDEC, 220VAC, RN4S-NL, 14PINES",RELEVADOR IDEC,Items_Images/MTTO-1146.Image.185438.png,CAT006,1ce673ed,,,LOC0076,0,1,FALSE,PIEZAS
MTTO-1147,"CONECTOR MILITAR PARA SERVOMOTORES 90° MS3106A-20-29S, HEMBRA",SE USA PARA EL ENCODER ROTATIVO DE EMBOBINADORES DE ROLLOS,Items_Images/MTTO-1147.Image.202313.png,CAT003,ab7dd31c,,,LOC0070,6,1,FALSE,PIEZAS
MTTO-1148,BOTON PULSADOR SCHNEIDER XB4BW3365 TELEMEC BOTON ILUM VERDE 1NA-1NC P/BA9S 250V METAL,BOTONERA,Items_Images/MTTO-1148.Image.200440.jpg,CAT006,,,,LOC0058,10,1,FALSE,PIEZAS
MTTO-1149,FILTRO PA2434 BALDWIN,FILTRO PARA VASIJA DE ALIMENTACION,Items_Images/MTTO-1149.Image.190713.jpg,CAT003,,,,15a6e401,10,1,FALSE,PIEZAS
MTTO-1150,"CONTACTOR TRIFASICO ANDELI SIEMENS 220V, 3RT2026-1AN20",CONTACTOR TRIFASICO,Items_Images/MTTO-1150.Image.144233.jpg,CAT006,1ce673ed,,,LOC0076,0,1,FALSE,PIEZAS
MTTO-1151,"CONTACTOR TRIFASICO ANDELI 220V, CJX2-1810",CONTACTOR TRIFASICO,Items_Images/MTTO-1151.Image.145209.jpg,CAT006,1ce673ed,,,LOC0076,0,1,FALSE,PIEZAS
MTTO-1152,"CONTACTO DUPLEX COMPLETOS, 125V-15A",CONTACTO DUPLEX 125V-15A,Items_Images/MTTO-1152.Image.145416.jpg,CAT006,PROV001,,,LOC0071,11,1,FALSE,PIEZAS
MTTO-1153,"APAGADOR SENCILLO, 127/250V",APAGADOR SENCILLO,Items_Images/MTTO-1153.Image.145531.jpg,CAT006,,,,LOC0118,3,1,FALSE,PIEZAS
MTTO-1154,"CLAVIJA BLINDADA DE SEGURIDAD, MEDIA VUELTA 20A-250V",CONEXION MEDIA VUELTA,Items_Images/MTTO-1154.Image.164709.png,CAT003,,,,LOC0071,4,1,FALSE,PIEZAS
MTTO-1155,"HOJA LAINA DE 0.003"" 30CM",HOJA DE LAINA,Items_Images/MTTO-1155.Image.150000.jpg,CAT002,,,,LOC0105,12,1,FALSE,METROS
MTTO-1156,"RECEPTACULO 3 FASES, 1 TIERRA, NEMA L16-20",RECEPTACULO 3 FASES,Items_Images/MTTO-1156.Image.215456.png,CAT006,,,,LOC0052,3,1,FALSE,PIEZAS
MTTO-1157,"RECEPTACULO 3 FASES, 1 TIERRA, NEMA L15-20",RECEPTACULO 3 FASES,Items_Images/MTTO-1157.Image.215305.png,CAT006,,,,LOC0053,1,1,FALSE,PIEZAS
MTTO-1158,"RECEPTACULO 3 FASES, 1 TIERRA, NEMA L7-15R",RECEPTACULO 3 FASES,Items_Images/MTTO-1158.Image.214821.png,CAT006,,,,LOC0053,1,1,FALSE,PIEZAS
MTTO-1159,"CLAVIJA DE 3 PATAS 15A, 127V",CONEXION DE 3 PATAS,Items_Images/MTTO-1159.Image.170132.png,CAT003,,,,LOC0071,5,1,FALSE,PIEZAS
MTTO-1160,"VALVULA SOLENOIDE DE 1 1/2""",VALVULA,Items_Images/MTTO-1160.Image.183522.png,CAT003,,,,LOC0081,1,1,FALSE,PIEZAS
MTTO-1161,"CONTACTOR, TRIFASICO 3RT2036-1AN60 220V.",CONTACTOR TRIFASICO,Items_Images/MTTO-1161.Image.150811.jpg,CAT006,1ce673ed,,,LOC0076,1,1,FALSE,PIEZAS
MTTO-1162,DREN NEUMATICO AUTOMATICO SMC AF40-04-C-A,,,,,,,,0,2,FALSE,PIEZAS
MTTO-1163,DREN NEUMATICO AUTOMATICO SMC AL40-04-A,MODULAR DISEÑADO PARA PROPORCIONAR UNA LUBRICACCION PRECISA,Items_Images/MTTO-1163.Image.155516.png,CAT005,,,,LOC0082,2,1,FALSE,PIEZAS
MTTO-1164,GRASA TOTAL ENERGIES XS 80 CUBETA 16KG,GRASA PARA USO GENERAL GRADO ALIMENTICIO,Items_Images/MTTO-1164.Image.163026.jpg,CAT002,a7cc6f64,$766.47,,26813a72,112,2,FALSE,KILOGRAMOS
MTTO-1165,"LLANTA PARA SILLAS DE ESCRITORIO, CIRCUNFERANCIA 50MM",LLANTAS PARA USO A SILLAS DE ESCRITORIO,Items_Images/MTTO-1165.Image.173642.jpg,CAT003,,,,LOC0002,44,1,FALSE,PIEZAS
MTTO-1166,"SILENCIADORES DE AIRE 1/2"" NPT",SILENCIADOR NEUMATICO DE BRONCE SINTERIZADO,Items_Images/MTTO-1166.Image.210943.png,CAT010,,,,LOC0083,1,1,FALSE,PIEZAS
MTTO-1167,PROBADOR DE DUERZA,,,,,,,,0,2,FALSE,PIEZAS
MTTO-1168,TALADRO INALAMBRICO,TALADRO INALAMBRICO,Items_Images/MTTO-1168.Image.141216.jpg,CAT001,PROV001,,,920237d4,1,1,FALSE,PIEZAS
MTTO-1169,DIAL ASIMETO,ASIMETO,Items_Images/MTTO-1169.Image.142519.jpg,CAT001,PROV001,,,920237d4,1,1,FALSE,PIEZAS
MTTO-1170,"KIT SEPARADOR DE BALEROS, CON DIAMETRO DE 1 1/4"" A 3 1/2""",BALEROS DIFERENTES TAMAÑO,Items_Images/MTTO-1170.Image.164622.png,CAT001,PROV001,,,7066317f,1,1,FALSE,KITS
MTTO-1171,ROTOMARTILLO MILWANKEE,ROTOMARTILLO MILWANKEE,Items_Images/MTTO-1171.Image.141348.jpg,CAT001,PROV001,,,LOC0087,1,1,FALSE,PIEZAS
MTTO-1172,KIT DE TARRAJAS,HERRAMIENTAS DE USO EN GENERAL,Items_Images/MTTO-1172.Image.164131.png,CAT001,,,,3d9eb8e3,0,1,FALSE,KITS
MTTO-1173,"VOLANTE METALICO, PARA SISTEMA DE RODILLOS, M22 X 105MM",VOLANTE MEDIANO PARA POLEA,Items_Images/MTTO-1173.Image.162650.png,CAT003,,,,LOC0086,23,1,FALSE,PIEZAS
MTTO-1174,EXTENCION PARA MOTOTOOL,,Items_Images/MTTO-1174.Image.204510.png,CAT006,,,,LOC0048,0,1,FALSE,PIEZAS
MTTO-1175,GRABADOR ELECTRICO 127V,GRABADOR PARA METAL,Items_Images/MTTO-1175.Image.185709.png,CAT001,,,,3d9eb8e3,0,1,FALSE,PIEZAS
MTTO-1176,ESTANO PARA CAUTIN 60-40,ROLLO PARA SOLDADURA,Items_Images/MTTO-1176.Image.142811.jpg,CAT002,,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1177,"NIPLE GALVANIZADO DE 1/2"" CUERDA CORRIDA",ACCESORIOS PARA TUBERIAS GALVANIZADOS,Items_Images/MTTO-1177.Image.161249.jpg,CAT003,PROV001,,,e3c7b211,4,2,FALSE,PIEZAS
MTTO-1178,"SIERRA DE PUNTA 3/4""",SIERRA DE PUNTA,Items_Images/MTTO-1178.Image.145006.png,CAT001,PROV001,,,3d9eb8e3,3,1,FALSE,PIEZAS
MTTO-1179,"SIERRA DE PUNTA 3""",SIERRA DE PUNTA,Items_Images/MTTO-1179.Image.145146.png,CAT001,PROV001,,,3d9eb8e3,1,1,FALSE,PIEZAS
MTTO-1180,"SIERRA DE PUNTA 2 1/2""",SIERRA DE PUNTA,Items_Images/MTTO-1180.Image.145351.png,CAT001,PROV001,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1181,"SIERRA DE PUNTA 1 1/4""",SIERRA DE PUNTA,Items_Images/MTTO-1181.Image.145931.png,CAT001,PROV001,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1182,"SIERRA DE PUNTA 1""",SIERRA DE PUNTA,Items_Images/MTTO-1182.Image.145802.png,CAT001,PROV001,,,3d9eb8e3,3,1,FALSE,PIEZAS
MTTO-1183,SACABROCAS INTERCAMBIABLE,USO GENERAL,Items_Images/MTTO-1183.Image.141336.png,CAT001,PROV001,,,7066317f,0,1,FALSE,PIEZAS
MTTO-1184,DIAL INZISE INDO16,MEDICION DE DESPLAZAMIENTOS,Items_Images/MTTO-1184.Image.203454.png,84388e9b,,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1185,"MEDIDOR DE ROSCA IMPERIO METRICO, CALIBRE DE TORNILLO IMPERIAL",MEDIDOR DE ROSCA,Items_Images/MTTO-1185.Image.200743.png,CAT001,PROV001,,,3d9eb8e3,2,1,FALSE,PIEZAS
MTTO-1186,TALADRO PERCUTOR MILWAUKEE,,,,,,,,0,1,FALSE,PIEZAS
MTTO-1187,ESMILADORA MILWAUKEE,ESMERILADORA,Items_Images/MTTO-1187.Image.140532.jpg,CAT001,PROV001,,,LOC0087,1,1,FALSE,PIEZAS
MTTO-1188,SIERRA CALADORA PENDULAR SK904,SIERRA CALADORA PENDULAR SK904,Items_Images/MTTO-1188.Image.142016.jpg,CAT001,PROV001,,,LOC0087,1,1,FALSE,PIEZAS
MTTO-1189,MOTOTOOL NEUMATICO,,,,,,,,0,1,FALSE,PIEZAS
MTTO-1190,"TUERCA HEXAGONAL, M10, INOXIDABLE",TUERCA HEXAGONAL,Items_Images/MTTO-1190.Image.193338.png,CAT010,fc5645e9,,,LOC0094,6,1,FALSE,PIEZAS
MTTO-1191,"TORNILLO ALLEN CABEZA PLANA, M6 X 6MM, PASO 1, PAVONADO",TORNILLERIA USO GENERAL,,CAT010,fc5645e9,,,,0,1,FALSE,PIEZAS
MTTO-1192,"TORNILLO ALLEN CILINDRICO M4 X 16MM, PASO 0.7, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1192.Image.214650.png,CAT010,fc5645e9,,,LOC0046,44,1,FALSE,PIEZAS
MTTO-1193,"TORNILLO ALLEN CABEZA PLANA, M4 X 30MM, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1193.Image.174649.png,CAT010,fc5645e9,,,LOC0094,24,5,FALSE,PIEZAS
MTTO-1194,"TORNILLO ALLEN CILINDRICO M6 X 15MM, PASO 1.0, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1194.Image.154911.png,CAT010,fc5645e9,,,LOC0094,34,1,FALSE,PIEZAS
MTTO-1195,"TORNILLO ALLEN CILINDRICO M6 X 12MM, PASO 1.0, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1195.Image.195512.png,CAT010,fc5645e9,,,LOC0094,12,1,FALSE,PIEZAS
MTTO-1196,"SEGUROS OMEGA EXTERNO, 5/8""",SEGURO OMEGA,Items_Images/MTTO-1196.Image.194746.png,CAT003,,,,LOC0051,45,1,FALSE,PIEZAS
MTTO-1197,"SEGUROS OMEGA EXTERNO, 1/2""",SEGURO OMEGA,Items_Images/MTTO-1197.Image.194511.png,CAT003,,,,LOC0051,21,1,FALSE,PIEZAS
MTTO-1198,FUNDA ORGANIZADORA EN ESPIRAL,PROTEJE Y OCULTA CABLES,Items_Images/MTTO-1198.Image.213412.png,CAT006,,,,LOC0069,3,1,FALSE,METROS
MTTO-1199,"AISLANTE TERMICO PARA TUBO DE 3/4""",AISLANTE 3/4,Items_Images/MTTO-1199.Image.154548.png,CAT003,,,,LOC0098,5,1,FALSE,PIEZAS
MTTO-1200,AFLOJATODO WD-40 13.5 OZ,PRODUCTO MULTIUSOS,Items_Images/MTTO-1200.Image.151326.jpg,CAT002,PROV001,,,LOC0117,0,1,TRUE,PIEZAS
MTTO-1201,"CHUMACERA DE PARED DE FYTB 507 M, YAR 207-104-2F, 2 BARRENOS",CHUMACERA,Items_Images/MTTO-1201.Image.000212.jpg,CAT003,e0a455a9,,,LOC0029,1,1,FALSE,PIEZAS
MTTO-1202,"CONTACTOR TRIFASICO SCHNEIDER 220V, LC1N0910",CONTACTOR TRIFASICO,Items_Images/MTTO-1202.Image.163628.jpg,CAT006,1ce673ed,,,LOC0076,1,1,FALSE,PIEZAS
MTTO-1203,EMPAQUE PARA MARCO 25MM,EMPAQUE PARA MARCO,Items_Images/MTTO-1203.Image.154229.jpg,CAT008,,,,LOC0003,5,1,FALSE,METROS
MTTO-1204,"MINI RODILLO DE NYLON 4""",RODILLO PARA PINTAR,Items_Images/MTTO-1204.Image.215352.png,CAT001,,,,26813a72,4,1,FALSE,PIEZAS
MTTO-1205,CONTRAPESO PLOM-4L,HERRAMIENTA USO GENERAL,Items_Images/MTTO-1205.Image.152643.jpg,CAT001,PROV001,,,LOC0003,1,1,FALSE,PIEZAS
MTTO-1206,"VALVULA DE PRESION J13W-160P, M16X1.5 304SS",VALVULA DE PRESION,Items_Images/MTTO-1206.Image.134455.png,CAT007,,,,LOC0052,12,1,FALSE,PIEZAS
MTTO-1207,"VALVULA DE BOLA 3/4""",VALVULA DE ESFERA 3/4,Items_Images/MTTO-1207.Image.135824.jpg,CAT007,,,,LOC0010,1,1,FALSE,PIEZAS
MTTO-1208,"NIPLE GALVANIZADO DE 3/4"" CUERDA CORRIDA",NIPLE CORRIDO USO GGENERAL,Items_Images/MTTO-1208.Image.135513.jpg,CAT003,PROV001,,,e3c7b211,5,1,FALSE,PIEZAS
MTTO-1209,"CONECTORES PARA MANGUERA DE 1/2""",CONECTORES PARA MANGUERA DE 1/2,Items_Images/MTTO-1209.Image.140130.jpg,CAT007,,,,LOC0010,4,1,FALSE,PIEZAS
MTTO-1210,MICAS PARA CARETA DE SOLDAR,MICAS PARA CARETA DE SOLDAR,Items_Images/MTTO-1210.Image.163158.jpg,CAT002,,,,LOC0004,0,1,FALSE,PIEZAS
MTTO-1211,COJINETE ACOPLE TRANSMISION-MOTOR,COJINETES PARA EL ACOPLE DE TRANSMISION AL MOTOR PRINCIPAL,Items_Images/MTTO-1211.Image.171241.jpg,CAT003,83a52293,"$1,131.00",,LOC0021,9,1,FALSE,PIEZAS
MTTO-1212,BOBINA PARA SOLENOIDE U7J-122-800,BOBINA 22V,Items_Images/MTTO-1212.Image.161142.png,CAT003,,,,LOC0081,9,1,FALSE,PIEZAS
MTTO-1213,PLACAS PARA BORNERAS DE MOTORES,PLACAS DE MOTORES,Items_Images/MTTO-1213.Image.134250.png,CAT002,,,,LOC0094,94,1,FALSE,PIEZAS
MTTO-1214,"MANGUERA PARA ASPIRADORA VT1720 48MM X 2,1M",REPUESTO DE ASPIRADORA,Items_Images/MTTO-1214.Image.150059.png,CAT003,,,,7066317f,0,1,FALSE,PIEZAS
MTTO-1215,FILTRO PARA ASPIRADORA VF6000,,,,,,,,0,1,FALSE,PIEZAS
MTTO-1216,"RONDANA PLANA, M27 X MM62 GALVANIZADA",RONDANA USO GENERAL,Items_Images/MTTO-1216.Image.155725.png,CAT010,fc5645e9,,,LOC0062,1,2,FALSE,PIEZAS
MTTO-1217,"TORNILLO ALLEN CABEZA PLANA. M6 X 25MM, PASO 1.0, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1217.Image.211301.png,CAT010,fc5645e9,,,LOC0094,5,1,FALSE,PIEZAS
MTTO-1218,"TUERCA HEXAGONAL, M4, INOXIDABLE",TUERCA HEXAGONAL,Items_Images/MTTO-1218.Image.192913.png,CAT010,fc5645e9,,,LOC0094,64,1,FALSE,PIEZAS
MTTO-1219,"CONECTOR RAPIDO NEUMATICO RECTO MACHO 1/8"" NPT A MANGUERA 6MM",CONECTOR RAPIDO NEUMATICO,Items_Images/MTTO-1219.Image.220152.png,CAT004,2c6c8db2,,,LOC0083,6,1,FALSE,PIEZAS
MTTO-1220,"RONDANA PLANA, M5 X 13MM GALVANIZADA",RONDANA USO GENARAL,Items_Images/MTTO-1220.Image.142403.png,CAT010,fc5645e9,,,LOC0062,10,2,FALSE,PIEZAS
MTTO-1221,"TUERCA HEXAGONAL, M12",TUERCA EXAGONAL,Items_Images/MTTO-1221.Image.192411.png,CAT010,fc5645e9,,,LOC0047,32,1,FALSE,PIEZAS
MTTO-1222,"TORNILLO ALLEN CILINDRICO M6 X 45MM, PASO 1.0, PAVONADO",TORNILLERIA USO GENERAL,Items_Images/MTTO-1222.Image.185902.png,CAT010,fc5645e9,,,LOC0046,9,1,FALSE,PIEZAS
MTTO-1223,"MANGUERA TRAMADA DE METAL, 1/2"" X 80CM",SE USAN EN LAS ZONAS DE LOS CAÑONES.,Items_Images/MTTO-1223.Image.213150.png,CAT003,,,,LOC0080,13,1,FALSE,PIEZAS
MTTO-1224,"RONDANA DE PRESION, 12MM GALVANIZADA",RONDANA USO GENARAL,Items_Images/MTTO-1224.Image.213901.png,CAT010,fc5645e9,,,LOC0062,253,1,FALSE,PIEZAS
MTTO-1225,"COPLE ESTRELLA, L090",COMPONENTE MECÁNICO UTILIZADO PARA CONECTAR DOS EJES,Items_Images/MTTO-1225.Image.200011.png,,,,,LOC0074,2,1,FALSE,PIEZAS
MTTO-1226,TERMORETRACTIL BLACK DE 2.0MM,AISLANTE PARA CABLES,Items_Images/MTTO-1226.Image.171400.png,CAT002,,,,LOC0100,2,1,FALSE,PIEZAS
MTTO-1227,TERMORETRACTIL BLACK DE 4.0MM,AISLANTE PARA CABLES,Items_Images/MTTO-1227.Image.171349.png,CAT002,,,,LOC0100,2,1,FALSE,PIEZAS
MTTO-1228,TERMORETRACTIL BLACK DE 10MM,AISLANTE PARA CABLES,Items_Images/MTTO-1228.Image.171317.png,CAT002,,,,LOC0100,6,1,FALSE,PIEZAS
MTTO-1229,TERMORETRACTIL BLACK DE 5.0MM,AISLANTE PARA CABLES,Items_Images/MTTO-1229.Image.171329.png,CAT002,,,,LOC0100,4,1,FALSE,PIEZAS
MTTO-1230,TERMORETRACTIL YELLOW DE 6.0MM,AISLANTE PARA CABLES,Items_Images/MTTO-1230.Image.170854.png,CAT002,,,,LOC0100,15,1,FALSE,PIEZAS
MTTO-1231,TERMORECTRATIL GREEN DE 10MM,AISLANTE PARA CABLES,Items_Images/MTTO-1231.Image.172006.png,CAT002,,,,LOC0100,0,1,FALSE,PIEZAS
MTTO-1232,TERMORETRACTIL BLUE DE 10MM,AISLANTE PARA CABLES,Items_Images/MTTO-1232.Image.171203.png,CAT002,,,,LOC0100,10,1,FALSE,PIEZAS
